지역,대학명,계열,학과명
전남,목포대,인문,법학과
전남,목포대,자연,식품영양학과
전남,목포대,자연,신소재공학과
전남,목포대,인문,전자상거래학과
전남,목포대,자연,전자정보통신공학과
전남,목포대,인문,정치언론홍보학과
전남,목포대,자연,조선해양공학과
전남,목포대,예체,체육학과
전남,목포대,자연,컴퓨터공학과
전남,목포대,자연,해양수산자원학과
전남,목포대,자연,화학과
전남,목포해양대,자연,기관시스템공학부
전남,목포해양대,자연,조선해양공학과
전남,목포해양대,자연,항해정보시스템학부
전남,목포해양대,자연,항해학부
전남,목포해양대,자연,해군사관학부
전남,목포해양대,자연,해상운송학부
전남,목포해양대,자연,해양건설공학과
전남,목포해양대,자연,해양경찰학부
전남,목포해양대,자연,해양메카트로닉스학부
전남,목포해양대,자연,해양컴퓨터공학과
전남,목포해양대,자연,환경생명공학과
대전,배재대,자연,AI전기공학과
대전,배재대,자연,가정교육과
대전,배재대,자연,간호학과
대전,배재대,자연,건축학부
대전,배재대,자연,게임공학과
대전,배재대,인문,경영학과
대전,배재대,인문,경찰법학과
대전,배재대,인문,관광축제리조트경영학과
대전,배재대,예체,광고사진영상학과
대전,배재대,인문,국어국문한국어교육학과
대전,배재대,인문,글로벌외국어자율전공학부
대전,배재대,자연,드론철도건설시스템공학과
대전,배재대,예체,레저스포츠학과
대전,배재대,인문,무역물류학과
대전,배재대,인문,미디어콘텐츠학과
대전,배재대,자연,바이오의약학부
대전,배재대,인문,복지신학과
대전,배재대,자연,사이버보안학과
대전,배재대,자연,생명공학과
대전,배재대,자연,신소재공학과
대전,배재대,인문,실버보건학과
대전,배재대,예체,실용음악과
대전,배재대,인문,심리상담학과
대전,배재대,예체,아트앤웹툰학과
대전,배재대,자연,외식경영학과
대전,배재대,자연,원예산림학과
대전,배재대,인문,유아교육과
대전,배재대,자연,의류패션학과
대전,배재대,인문,일본학과
대전,배재대,자연,전자공학과
대전,배재대,인문,전자상거래학과
대전,배재대,자연,정밀응용과학부
대전,배재대,자연,정보통신공학과
대전,배재대,자연,조경학과
대전,배재대,인문,중국학과
대전,배재대,자연,컴퓨터공학과
대전,배재대,예체,피아노과
대전,배재대,인문,항공운항과
대전,배재대,인문,행정학과
대전,배재대,인문,호텔레저경영학과
충남,백석대,자연,ICT학부
충남,백석대,자연,간호학과
충남,백석대,인문,경상학부
충남,백석대,인문,경찰학부
충남,백석대,인문,관광학부
충남,백석대,인문,관광학부(항공서비스전공)
충남,백석대,인문,글로벌호텔비즈니스
충남,백석대,인문,기독교학부
충남,백석대,예체,디자인영상학부
충남,백석대,예체,문화예술학부(뮤지컬전공)
충남,백석대,예체,문화예술학부(실용음악전공)
충남,백석대,예체,문화예술학부(연기예술전공)
충남,백석대,자연,물리치료학과
충남,백석대,인문,사회복지학부
충남,백석대,예체,스포츠과학부
충남,백석대,예체,스포츠과학부태권도전공
충남,백석대,자연,안경광학과
충남,백석대,인문,어문학부
충남,백석대,인문,유아교육과
충남,백석대,인문,유아특수교육과
충남,백석대,자연,응급구조학과
충남,백석대,자연,작업치료학과
충남,백석대,자연,치위생학과
충남,백석대,인문,특수교육과
충남,백석대,예체,특수체육교육과
부산,부경대,자연,공간정보시스템공학과
부산,부경대,자연,공업화학과
부산,부경대,인문,국제통상학부
부산,부경대,자연,소방공학과
부산,부경대,자연,수산생명의학과
부산,부경대,인문,일어일문학부
부산,부경대,자연,자원생물학과
부산,부경대,자연,전자공학과
부산,부경대,인문,정치외교학과
부산,부경대,인문,중국학과
부산,부경대,자연,해양생산시스템관리학부
부산,부경대,자연,해양학과
부산,부경대,자연,화학공학과
부산,부경대,자연,환경공학과
부산,부산가톨릭대,자연,간호학과
부산,부산가톨릭대,인문,경영정보학과
부산,부산가톨릭대,인문,경영학과
부산,부산가톨릭대,자연,물리치료학과
부산,부산가톨릭대,자연,방사선학과
부산,부산가톨릭대,인문,사회복지상담학과
부산,부산가톨릭대,인문,사회복지학과
부산,부산가톨릭대,인문,유통경영학과
부산,부산가톨릭대,자연,임상병리학과
부산,부산가톨릭대,자연,치기공학과
부산,부산교대,인문,초등교육과
부산,부산대,자연,IT응용공학과
부산,부산대,자연,간호학과
부산,부산대,자연,건설융합학부
부산,부산대,인문,경영학과
부산,부산대,인문,경제학부
부산,부산대,인문,고고학과
부산,부산대,자연,광메카트로닉스공학과
부산,부산대,인문,국어국문학과
부산,부산대,자연,기계공학부
부산,부산대,자연,나노메카트로닉스공학과
부산,부산대,인문,노어노문학과
부산,부산대,자연,대기환경과학과
부산,부산대,인문,독어교육과
부산,부산대,인문,독어독문학과
부산,부산대,자연,동물생명자원과학과
부산,부산대,예체,디자인학과(디자인앤테크놀로지전공)
부산,부산대,예체,디자인학과(애니메이션전공)
부산,부산대,인문,무역학부
부산,부산대,인문,문헌정보학과
부산,부산대,자연,물리교육과
부산,부산대,자연,물리학과
부산,부산대,예체,미술학과(조소전공)
부산,부산대,자연,바이오산업기계공학과
부산,부산대,자연,바이오환경에너지학과
부산,부산대,자연,분자생물학과
부산,부산대,인문,불어불문학과
부산,부산대,인문,사학과
부산,부산대,인문,사회복지학과
부산,부산대,자연,산업공학과
부산,부산대,자연,생명과학과
부산,부산대,자연,생명환경화학과
부산,부산대,자연,생물교육과
부산,부산대,자연,수학과
부산,부산대,예체,스포츠과학부
부산,부산대,자연,식물생명과학과
부산,부산대,자연,식품공학과
부산,부산대,자연,식품영양학과
부산,부산대,인문,식품자원경제학과
부산,부산대,인문,실내환경디자인학과(인문)
부산,부산대,인문,심리학과
부산,부산대,인문,언어정보학과
부산,부산대,인문,역사교육과
부산,부산대,자연,원예생명과학과
부산,부산대,자연,유기소재시스템공학과
부산,부산대,인문,유아교육과
부산,부산대,예체,음악학과(관현타악전공)
부산,부산대,자연,의류학과(인문)
부산,부산대,자연,의생명융합공학부
부산,부산대,자연,의예과
부산,부산대,인문,일어일문학과
부산,부산대,자연,재료공학부
부산,부산대,자연,전기공학과
부산,부산대,자연,전자공학과
부산,부산대,자연,정보컴퓨터공학부
부산,부산대,자연,조경학과
부산,부산대,자연,조선해양공학과
부산,부산대,인문,중어중문학과
부산,부산대,자연,지구과학교육과
부산,부산대,인문,지리교육과
부산,부산대,자연,지질환경과학과
부산,부산대,인문,철학과
부산,부산대,예체,체육교육과
부산,부산대,자연,통계학과
부산,부산대,자연,학석사통합과정(치의학과)
부산,부산대,자연,학석사통합과정(한의학과)
부산,부산대,인문,한문학과
부산,부산대,자연,항공우주공학과
부산,부산대,자연,해양학과
부산,부산대,자연,화공생명환경공학부
부산,부산대,자연,화학과
부산,부산대,자연,화학교육과
부산,부산외국어대,인문,G2(영중)융합학부
부산,부산외국어대,인문,경영학부
부산,부산외국어대,인문,경제금융학과
부산,부산외국어대,인문,경찰정보보호학부(경찰행정전공)
부산,부산외국어대,인문,국제무역마케팅학부
부산,부산외국어대,인문,국제비서학과
부산,부산외국어대,인문,국제학부
부산,부산외국어대,인문,동남아창의융합학부
부산,부산외국어대,인문,러시아터키중앙아시아학부
부산,부산외국어대,예체,스포츠산업학부
부산,부산외국어대,인문,아랍지역학과
부산,부산외국어대,인문,역사관광외교학부
부산,부산외국어대,인문,영어학부
부산,부산외국어대,인문,유럽학부
부산,부산외국어대,인문,인도학부
부산,부산외국어대,인문,일본어창의융합학부
부산,부산외국어대,인문,중국학부
부산,부산외국어대,인문,중남미학부
부산,부산외국어대,인문,한국어문화학부
서울,삼육대,자연,IT융합공학과
서울,삼육대,자연,간호학과
서울,삼육대,자연,건축학과
서울,삼육대,인문,경영정보학과
서울,삼육대,인문,경영학과
서울,삼육대,인문,글로벌한국학과
서울,삼육대,자연,동물생명자원학과
서울,삼육대,자연,물리치료학과
서울,삼육대,자연,보건관리학과
서울,삼육대,인문,사회복지학과
서울,삼육대,인문,상담심리학과
서울,삼육대,예체,생활체육학과
서울,삼육대,자연,식품영양학과
서울,삼육대,인문,신학과
서울,삼육대,예체,아트앤디자인학과
서울,삼육대,인문,영어영문학부
서울,삼육대,인문,유아교육과
서울,삼육대,예체,음악학과
서울,삼육대,인문,일본어학과
서울,삼육대,인문,중국어학과
서울,삼육대,자연,컴퓨터메카트로닉스공학부
서울,삼육대,자연,화학생명과학과
서울,삼육대,자연,환경디자인원예학과
서울,상명대(서울),자연,SW융합학부(게임전공)
서울,상명대(서울),자연,SW융합학부(애니메이션전공)
서울,상명대(서울),자연,SW융합학부(컴퓨터과학전공)
서울,상명대(서울),인문,SW융합학부(한일문화콘텐츠전공)
서울,상명대(서울),자연,SW융합학부(휴먼지능정보공학전공)
